"date","county","county.1","date.1","total.contacts","completed.21d.total","incomplete.dead","under.followup","new.on.day","healthy.on.day","ill.on.day","unvisited.on.day","unseen.on.day","completed.21d.followup","tracers.on.day","population","alive.non.case","alive.suspect","alive.probable","alive.confirm","cum.non.case","cum.suspect","cum.probable","cum.confirm","cum.dead.suspect","cum.dead.probable","cum.dead.confirmed","CFR"
2014-09-17,"Moyamba","Moyamba",2014-09-17,206,149,NA,55,0,55,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-17,"National","National",2014-09-17,9910,5295,NA,4382,210,4152,48,NA,185,134,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-17,"Port Loko","Port Loko",2014-09-17,1745,258,NA,1487,36,1345,13,NA,129,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-17,"Pujehun","Pujehun",2014-09-17,333,195,NA,138,0,138,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-17,"Tonkolili","Tonkolili",2014-09-17,553,182,NA,371,0,371,0,NA,0,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-17,"Western area rural","Western area rural",2014-09-17,317,104,NA,213,10,213,0,NA,0,63,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-17,"Western area urban","Western area urban",2014-09-17,898,443,NA,455,60,394,19,NA,42,7,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"Bo","Bo",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"Bombali","Bombali",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"Bonthe","Bonthe",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"Kailahun","Kailahun",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"Kambia","Kambia",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"Kenema","Kenema",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"Koinadugu","Koinadugu",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"Kono","Kono",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"Moyamba","Moyamba",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"National","National",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"Port Loko","Port Loko",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"Pujehun","Pujehun",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"Tonkolili","Tonkolili",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"Western area rural","Western area rural",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,"Western area urban","Western area urban",2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"Bo","Bo",2014-09-19,681,529,NA,152,0,151,0,NA,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"Bombali","Bombali",2014-09-19,798,263,NA,535,33,514,15,NA,5,16,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"Bonthe","Bonthe",2014-09-19,89,32,NA,57,0,57,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"Kailahun","Kailahun",2014-09-19,1458,1120,NA,166,16,165,1,NA,0,4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"Kambia","Kambia",2014-09-19,108,12,NA,96,23,96,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"Kenema","Kenema",2014-09-19,2618,2020,NA,615,0,615,0,NA,17,44,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"Koinadugu","Koinadugu",2014-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"Kono","Kono",2014-09-19,217,80,NA,137,24,133,4,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"Moyamba","Moyamba",2014-09-19,232,178,NA,54,14,54,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"National","National",2014-09-19,10196,5484,NA,4612,115,4447,22,NA,159,79,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"Port Loko","Port Loko",2014-09-19,1790,258,NA,1532,1,1415,1,NA,116,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"Pujehun","Pujehun",2014-09-19,333,225,NA,108,0,108,1,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"Tonkolili","Tonkolili",2014-09-19,593,197,NA,451,0,451,0,NA,0,15,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"Western area rural","Western area rural",2014-09-19,366,104,NA,262,0,246,0,NA,15,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-19,"Western area urban","Western area urban",2014-09-19,913,466,NA,447,4,442,0,NA,5,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"Bo","Bo",2014-09-20,681,529,NA,152,0,152,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"Bombali","Bombali",2014-09-20,843,263,NA,0,45,560,20,NA,0,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"Bonthe","Bonthe",2014-09-20,89,32,NA,57,0,57,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"Kailahun","Kailahun",2014-09-20,1458,1120,NA,166,16,165,1,NA,0,4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"Kambia","Kambia",2014-09-20,118,12,NA,106,10,96,99,NA,6,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"Kenema","Kenema",2014-09-20,2638,2109,NA,524,12,509,0,NA,15,36,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"Koinadugu","Koinadugu",2014-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"Kono","Kono",2014-09-20,217,80,NA,137,24,133,4,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"Moyamba","Moyamba",2014-09-20,232,178,NA,54,0,54,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"National","National",2014-09-20,10441,5591,NA,4166,278,4578,129,NA,154,59,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"Port Loko","Port Loko",2014-09-20,1790,258,NA,1532,1,1415,1,NA,116,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"Pujehun","Pujehun",2014-09-20,333,225,NA,108,0,108,1,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"Tonkolili","Tonkolili",2014-09-20,763,197,NA,621,170,621,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"Western area rural","Western area rural",2014-09-20,366,114,NA,262,0,253,0,NA,9,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-20,"Western area urban","Western area urban",2014-09-20,913,474,NA,447,0,455,3,NA,8,8,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"Bo","Bo",2014-09-21,681,540,NA,141,0,141,0,NA,0,11,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"Bombali","Bombali",2014-09-21,917,281,NA,636,74,627,9,NA,0,18,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"Bonthe","Bonthe",2014-09-21,89,32,NA,57,0,57,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"Kailahun","Kailahun",2014-09-21,1458,1120,NA,166,0,166,0,NA,0,4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"Kambia","Kambia",2014-09-21,118,12,NA,106,0,99,7,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"Kenema","Kenema",2014-09-21,2638,2109,NA,524,12,509,0,NA,15,36,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"Koinadugu","Koinadugu",2014-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"Kono","Kono",2014-09-21,218,140,NA,78,0,76,2,NA,0,60,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"Moyamba","Moyamba",2014-09-21,232,178,NA,54,0,54,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"National","National",2014-09-21,11181,5690,NA,5314,735,5227,23,NA,75,139,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"Port Loko","Port Loko",2014-09-21,1790,258,NA,1532,0,1532,0,NA,0,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"Pujehun","Pujehun",2014-09-21,333,225,NA,108,0,108,1,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"Tonkolili","Tonkolili",2014-09-21,1371,197,NA,1174,608,1174,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"Western area rural","Western area rural",2014-09-21,382,114,NA,268,0,234,0,NA,34,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-21,"Western area urban","Western area urban",2014-09-21,954,484,NA,470,41,450,4,NA,26,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"Bo","Bo",2014-09-22,681,529,NA,141,0,141,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"Bombali","Bombali",2014-09-22,894,263,NA,631,51,599,32,NA,0,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"Bonthe","Bonthe",2014-09-22,89,32,NA,57,0,57,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"Kailahun","Kailahun",2014-09-22,1553,1169,NA,181,53,181,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"Kambia","Kambia",2014-09-22,118,12,NA,106,0,106,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"Kenema","Kenema",2014-09-22,2696,2161,NA,543,11,526,17,NA,0,43,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"Koinadugu","Koinadugu",2014-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"Kono","Kono",2014-09-22,228,140,NA,86,0,84,2,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"Moyamba","Moyamba",2014-09-22,353,178,NA,135,0,135,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"National","National",2014-09-22,11469,5767,NA,5473,807,5401,72,NA,0,43,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"Port Loko","Port Loko",2014-09-22,1793,258,NA,1536,3,1515,21,NA,0,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"Pujehun","Pujehun",2014-09-22,409,240,NA,169,76,169,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"Tonkolili","Tonkolili",2014-09-22,1376,197,NA,1179,613,1179,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"Western area rural","Western area rural",2014-09-22,366,114,NA,262,0,262,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,"Western area urban","Western area urban",2014-09-22,913,474,NA,447,0,447,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"Bo","Bo",2014-09-24,681,540,NA,141,0,140,1,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"Bombali","Bombali",2014-09-24,976,288,NA,688,16,678,7,NA,3,12,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"Bonthe","Bonthe",2014-09-24,89,32,NA,57,0,57,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"Kailahun","Kailahun",2014-09-24,1627,1199,NA,151,8,151,0,NA,0,5,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"Kambia","Kambia",2014-09-24,185,27,NA,155,51,155,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"Kenema","Kenema",2014-09-24,2731,2231,NA,533,4,515,0,NA,18,62,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"Koinadugu","Koinadugu",2014-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"Kono","Kono",2014-09-24,257,140,NA,117,0,113,4,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"Moyamba","Moyamba",2014-09-24,353,178,NA,175,0,175,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"National","National",2014-09-24,12315,6209,NA,5860,165,5602,16,NA,245,95,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"Port Loko","Port Loko",2014-09-24,2175,387,NA,1789,35,1689,1,NA,99,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"Pujehun","Pujehun",2014-09-24,409,240,NA,169,0,169,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"Tonkolili","Tonkolili",2014-09-24,1376,217,NA,1159,0,1159,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"Western area rural","Western area rural",2014-09-24,412,114,NA,298,12,262,1,NA,36,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"Western area urban","Western area urban",2014-09-24,1044,616,NA,428,39,339,2,NA,89,16,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"Bo","Bo",2014-09-25,681,540,NA,141,0,140,0,NA,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"Bombali","Bombali",2014-09-25,1007,288,NA,719,31,713,4,NA,2,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"Bonthe","Bonthe",2014-09-25,89,32,NA,57,0,57,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"Kailahun","Kailahun",2014-09-25,1635,1204,NA,431,47,219,0,NA,212,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"Kambia","Kambia",2014-09-25,185,27,NA,155,0,155,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"Kenema","Kenema",2014-09-25,2731,2231,NA,533,0,533,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"Koinadugu","Koinadugu",2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"Kono","Kono",2014-09-25,257,140,NA,117,0,117,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"Moyamba","Moyamba",2014-09-25,353,178,NA,175,0,175,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"National","National",2014-09-25,12688,6348,NA,6370,385,5909,11,NA,450,139,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"Port Loko","Port Loko",2014-09-25,2338,474,NA,1864,163,1789,7,NA,68,87,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"Pujehun","Pujehun",2014-09-25,409,240,NA,169,0,169,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"Tonkolili","Tonkolili",2014-09-25,1376,237,NA,1139,0,1139,0,NA,0,20,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"Western area rural","Western area rural",2014-09-25,512,138,NA,374,76,351,0,NA,23,24,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,"Western area urban","Western area urban",2014-09-25,1115,619,NA,496,68,352,0,NA,144,3,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"Bo","Bo",2014-09-26,705,661,NA,44,24,43,1,NA,0,121,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"Bombali","Bombali",2014-09-26,1021,288,NA,733,14,709,5,NA,19,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"Bonthe","Bonthe",2014-09-26,87,32,NA,57,0,57,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"Kailahun","Kailahun",2014-09-26,1682,1204,NA,219,0,219,0,NA,219,5,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"Kambia","Kambia",2014-09-26,194,35,NA,159,0,159,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"Kenema","Kenema",2014-09-26,2784,2283,NA,501,20,501,0,NA,0,47,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"Koinadugu","Koinadugu",2014-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"Kono","Kono",2014-09-26,258,140,NA,118,0,116,2,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"Moyamba","Moyamba",2014-09-26,368,210,NA,158,0,158,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"National","National",2014-09-26,13231,6612,NA,6362,425,6053,22,NA,508,248,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"Port Loko","Port Loko",2014-09-26,2351,500,NA,1851,13,1809,12,NA,30,26,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"Pujehun","Pujehun",2014-09-26,487,250,NA,237,78,237,0,NA,0,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"Tonkolili","Tonkolili",2014-09-26,1431,237,NA,1194,55,1194,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"Western area rural","Western area rural",2014-09-26,553,138,NA,415,41,378,1,NA,37,24,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-26,"Western area urban","Western area urban",2014-09-26,1310,634,NA,676,180,473,1,NA,203,15,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"Bo","Bo",2014-09-27,705,661,NA,44,0,44,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"Bombali","Bombali",2014-09-27,1039,288,NA,751,18,737,5,NA,9,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"Bonthe","Bonthe",2014-09-27,89,32,NA,57,0,57,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"Kailahun","Kailahun",2014-09-27,1606,1169,NA,167,0,167,0,NA,0,30,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"Kambia","Kambia",2014-09-27,162,12,NA,160,60,160,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"Kenema","Kenema",2014-09-27,2788,2317,NA,476,4,468,0,NA,8,34,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"Koinadugu","Koinadugu",2014-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"Kono","Kono",2014-09-27,265,140,NA,125,7,113,12,NA,0,0,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"Moyamba","Moyamba",2014-09-27,353,178,NA,175,0,175,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"National","National",2014-09-27,12614,6487,NA,5922,171,5763,68,NA,91,103,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"Port Loko","Port Loko",2014-09-27,2433,500,NA,1933,82,1809,50,NA,74,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"Pujehun","Pujehun",2014-09-27,409,240,NA,169,0,169,0,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"Tonkolili","Tonkolili",2014-09-27,1376,217,NA,1159,0,1159,0,NA,0,20,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"Western area rural","Western area rural",2014-09-27,400,129,NA,271,0,270,1,NA,0,15,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-27,"Western area urban","Western area urban",2014-09-27,989,604,NA,435,0,435,0,NA,0,4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-28,"Bo","Bo",2014-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-28,"Bombali","Bombali",2014-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-28,"Bonthe","Bonthe",2014-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-28,"Kailahun","Kailahun",2014-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-28,"Kambia","Kambia",2014-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-28,"Kenema","Kenema",2014-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-28,"Koinadugu","Koinadugu",2014-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-28,"Kono","Kono",2014-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
